Fecha,Valor,ID
03-2015,-6.992972932285333,2
04-2015,-2.9928555073113956,2
05-2015,-3.0328295116797643,2
06-2015,-3.1159129876675924,2
07-2015,-4.084937990437611,2
08-2015,-0.9974300360390509,2
09-2015,-14.631799182286349,2
10-2015,-3.6482911552491064,2
11-2015,-2.290330305511869,2
12-2015,-5.615989755078149,2
01-2016,-3.2738326626779326,2
02-2016,-3.6975590835476133,2
03-2016,-7.985332206846904,2
04-2016,-2.4346253421731507,2
05-2016,-11.568795993200153,2
06-2016,-4.374918763298739,2
07-2016,-4.2995098483653305,2
08-2016,-2.119083504680245,2
09-2016,-0.8848567059249195,2
10-2016,-16.132130604639126,2
11-2016,-5.257776107312134,2
12-2016,-2.635796591165611,2
01-2017,-1.9108057154917693,2
02-2017,-1.6798740238446488,2
03-2017,-10.691954278215357,2
04-2017,-3.753694071013931,2
05-2017,-2.283388446715656,2
06-2017,-14.845763139542816,2
07-2017,-1.2710483756205202,2
08-2017,-0.735797693410591,2
09-2017,-9.875268231850933,2
10-2017,-2.989092235235647,2
11-2017,-2.178677194281609,2
12-2017,-6.930773334150388,2
01-2018,-2.0877318556399125,2
02-2018,-3.315377112460235,2
03-2018,-2.6667611261444746,2
04-2018,-8.766180066209962,2
05-2018,6.830133472964061,2
06-2018,-8.243460229302707,2
07-2018,-5.096824192875245,2
08-2018,4.15222640371829,2
09-2018,-1.9253009616833334,2
10-2018,-6.913923087241871,2
11-2018,-1.5914144499693397,2
12-2018,-3.735378092969846,2
01-2019,-3.4170981159428924,2
02-2019,-1.9045026739747224,2
03-2019,-5.7252158269368145,2
04-2019,-0.8704258917921459,2
05-2019,-4.358245315606969,2
06-2019,-3.048867473003311,2
07-2019,-3.283536813102436,2
08-2019,-2.33090601001662,2
09-2019,-3.0719260619437003,2
10-2010,4.010908424492739,3
11-2010,0.8109812904609158,3
12-2010,1.878704244858389,3
01-2011,5.017031044372769,3
02-2011,-2.163915349168266,3
03-2011,26.53863154746817,3
04-2011,6.577524299863696,3
05-2011,-3.270482829816666,3
06-2011,2.936109012831864,3
07-2011,-31.81924669200568,3
08-2011,15.9568430625987,3
09-2011,-22.09168734699071,3
10-2011,-13.719659918676054,3
11-2011,-1.594795550993064,3
12-2011,13.255258981653487,3
01-2012,-2.339135176112408,3
02-2012,0.6230304900077734,3
03-2012,-1.7105804230654225,3
04-2012,9.108269176092417,3
05-2012,7.955737765040332,3
06-2012,5.53843576153862,3
07-2012,9.99914539510553,3
08-2012,10.475129731188273,3
09-2012,6.018602695051304,3
10-2012,-22.393262239511937,3
11-2012,-25.182046760989987,3
12-2012,-11.496598952714601,3
01-2013,-13.766213064931405,3
02-2013,-6.828460874251267,3
03-2013,-2.098596947898406,3
04-2013,-10.488706654734157,3
05-2013,1.3991064950995415,3
06-2013,7.247171345135745,3
07-2013,-6.524492326740567,3
08-2013,20.300007631029366,3
09-2013,-7.677719881532191,3
10-2013,-0.3617893426321551,3
11-2013,12.267526124386421,3
12-2013,11.289621270352395,3
01-2014,-2.584123282664859,3
02-2014,-0.986048546557995,3
03-2014,-18.062434958671666,3
04-2014,8.657819376984847,3
05-2014,8.10712309102512,3
06-2014,1.588834377762601,3
07-2014,-23.875923976013407,3
08-2014,30.117203453503954,3
09-2014,-5.276675507631472,3
10-2014,8.010193908732612,3
11-2014,-3.917447306394617,3
12-2014,40.11162971354584,3
01-2015,2.328861348045145,3
02-2015,-9.775972501148734,3
03-2015,18.968240745448664,3
04-2015,4.496268071637475,3
05-2015,-29.926241446830414,3
06-2015,18.25840183727085,3
07-2015,2.5716083162470813,3
08-2015,-22.523978107606354,3
09-2015,13.803567046336807,3
10-2015,-5.715406925386621,3
11-2015,3.553578737042458,3
12-2015,-20.273048625953354,3
01-2016,-17.033882974953464,3
02-2016,-0.38670027292541226,3
03-2016,5.758799912100402,3
04-2016,0.37657065497471554,3
05-2016,-2.1642637225818824,3
06-2016,-5.234004021230034,3
07-2016,7.333908772793825,3
08-2016,-13.685075504209944,3
09-2016,-16.747238343035587,3
10-2016,18.160733097002772,3
11-2016,11.018234458811774,3
12-2016,-14.774414327085497,3
01-2017,-0.5860087183443032,3
02-2017,3.877835884152024,3
03-2017,13.413339636911703,3
04-2017,-3.8162753626554133,3
05-2017,-11.459003648003666,3
06-2017,6.930539208922157,3
07-2017,7.139714552345244,3
08-2017,7.052778481811491,3
09-2017,-2.3766583907695136,3
10-2017,1.622617468244623,3
11-2017,-8.845666057433812,3
12-2017,-5.477868846013296,3
01-2018,-11.97060608207123,3
02-2018,-20.25705844440334,3
03-2018,28.185214218664168,3
04-2018,6.608482885613228,3
05-2018,11.367700924356312,3
06-2018,2.845363321692234,3
07-2018,9.476608375838193,3
08-2018,-4.371892510034962,3
09-2018,-11.700003218791258,3
10-2018,17.482856967051138,3
11-2018,-7.008213606763049,3
12-2018,-9.772298908731676,3
01-2019,51.62229730307262,3
02-2019,2.8990840427864653,3
03-2019,-23.90842372056418,3
04-2019,12.283784931832232,3
05-2019,1.3708159729657243,3
06-2019,6.644005363209898,3
07-2019,8.276471422574527,3
08-2019,-6.4056512283813225,3
09-2019,1.2058460021525708,3
10-2019,3.0395307695914244,3
07-2010,12.02038231290557,4
08-2010,5.288831790599362,4
09-2010,0.7469502765158684,4
10-2010,39.22247841512788,4
11-2010,-38.112570187163115,4
12-2010,21.28991666486004,4
01-2011,4.101681314967022,4
02-2011,0.08894154248167008,4
03-2011,0.6660125951347402,4
04-2011,26.206080302802455,4
05-2011,-16.387493053435307,4
06-2011,-2.2993672257887443,4
07-2011,24.59417054059836,4
08-2011,1.685583542824341,4
09-2011,-18.203755103773897,4
10-2011,1.7649759308976887,4
11-2011,-2.7385365088464866,4
12-2011,20.68095241792331,4
01-2012,-3.1528695651639014,4
02-2012,6.913168413416251,4
03-2012,-28.737983024586065,4
04-2012,1.7459141654524395,4
05-2012,1.269893293515239,4
06-2012,-0.7194811672647671,4
07-2012,-23.394112794373363,4
08-2012,2.426584511622245,4
09-2012,4.960888257043182,4
10-2012,32.06283174815633,4
11-2012,0.16941853480764046,4
12-2012,5.930775006255464,4
01-2013,11.403827417952495,4
02-2013,-9.80349777857582,4
03-2013,-11.036906531503082,4
04-2013,2.519266093600648,4
05-2013,-11.14702082244202,4
06-2013,-0.4255778931071482,4
07-2013,14.814151091536429,4
08-2013,-28.781137742667898,4
09-2013,-1.748507312837113,4
10-2013,-10.808603434854659,4
11-2013,-1.6820120891079473,4
12-2013,6.135990572571606,4
01-2014,-16.24354814596536,4
02-2014,14.820926070460265,4
03-2014,0.8258104048884982,4
04-2014,-5.429031032342777,4
05-2014,7.292276426141795,4
06-2014,5.859803735182102,4
07-2014,15.508625854796366,4
08-2014,-6.366554021856071,4
09-2014,-2.192981889366507,4
10-2014,-14.221043252520207,4
11-2014,4.627557174201775,4
12-2014,-0.5644067827896182,4
01-2015,1.1802936649439346,4
02-2015,-10.49239989295099,4
03-2015,-9.842629828630274,4
04-2015,8.86013666688181,4
05-2015,-12.935398233963248,4
06-2015,-15.834943039864136,4
07-2015,-8.70947454551015,4
08-2015,-3.0637108768870656,4
09-2015,21.70513874443806,4
10-2015,5.613716719769269,4
11-2015,-6.504879141536188,4
12-2015,-4.619360193434945,4
01-2016,2.6583746851000623,4
02-2016,-3.3479992080870655,4
03-2016,3.8625101800525954,4
04-2016,-14.722014550402799,4
05-2016,0.44919207655940263,4
06-2016,7.233433689734463,4
07-2016,-19.78578276628698,4
08-2016,16.441409734839226,4
09-2016,14.464727557344496,4
10-2016,-16.214405374827155,4
11-2016,2.813673050093734,4
12-2016,-10.513220545909716,4
01-2017,-3.8394538052701517,4
02-2017,34.64438651502715,4
03-2017,-1.8452667751590353,4
04-2017,1.5883752729456846,4
05-2017,-0.0395791813275137,4
06-2017,-1.6999185912793875,4
07-2017,-7.622689042001934,4
08-2017,-20.039420627434428,4
09-2017,-17.329517103300574,4
10-2017,-3.3968228804261402,4
11-2017,-12.775700078226526,4
12-2017,0.09247685218456347,4
01-2018,1.354923636216627,4
02-2018,-2.8963022169555357,4
03-2018,8.558211906164553,4
04-2018,0.02044614150191837,4
05-2018,2.100438514275968,4
06-2018,-3.222750359763615,4
07-2012,-2.714861594582344,5
08-2012,0.5927106912253906,5
09-2012,-4.261920135603404,5
10-2012,-3.354271282326641,5
11-2012,-0.23365186723696607,5
12-2012,-2.6415614999882204,5
01-2013,-0.8682623339877045,5
02-2013,-4.253027356777098,5
03-2013,-1.4007311069869572,5
04-2013,-2.32204409367637,5
05-2013,-2.241983954859792,5
06-2013,-5.209562081700579,5
07-2013,-2.390675990789385,5
08-2013,4.456143832158818,5
09-2013,2.642257551521043,5
10-2013,-2.7529264838660157,5
11-2013,-0.3656275647538161,5
12-2013,-1.3427591500358154,5
01-2014,-8.395783101434983,5
02-2014,-2.474380266920798,5
03-2014,-4.063438943647179,5
04-2014,-2.312408056779486,5
05-2014,-2.611651476485614,5
06-2014,0.3419276736997099,5
07-2014,-4.8606365515056,5
08-2014,-4.428537064601989,5
09-2014,-2.9557752066875356,5
10-2014,0.7494006127013426,5
11-2014,-1.713070424891209,5
12-2014,-4.000700742558326,5
01-2015,-2.3357268811694656,5
02-2015,1.092910275601314,5
03-2015,0.09670473603898122,5
04-2015,-9.736850516045987,5
05-2015,-2.0964500409968423,5
06-2015,-1.8017583342322918,5
07-2015,-6.611878226276055,5
08-2015,-1.3844629898659884,5
09-2015,-1.6087299723443544,5
10-2015,-1.3767348598514069,5
11-2015,-4.518528840390086,5
12-2015,-3.023851432379685,5
01-2016,-2.1032515304262547,5
02-2016,-3.074260583017947,5
03-2016,-3.0715574522443516,5
04-2016,-1.9850661682356505,5
05-2016,-6.073923249289873,5
06-2016,2.608079734654572,5
07-2016,0.024358217690189754,5
08-2016,-1.7951428300796153,5
09-2016,-1.0294315159819298,5
10-2016,-4.293310120701457,5
11-2016,-2.8616097282858743,5
12-2016,-3.893564137800202,5
01-2017,-2.158760301849296,5
02-2017,-2.3880135966200715,5
03-2017,0.11429599432418458,5
04-2017,-2.406278057814639,5
05-2017,-2.485140334533432,5
06-2017,-4.039181946267815,5
07-2017,-1.7222988724527384,5
08-2017,-2.9669200817069576,5
09-2017,0.20557730825735865,5
10-2017,-0.5929267522479067,5
11-2017,-6.500720853679417,5
12-2017,-1.0330133118947447,5
01-2018,-2.1867759788994303,5
02-2018,-3.3912802153079484,5
03-2018,-0.9043395061743205,5
04-2018,-3.1980191345304667,5
05-2018,-2.850110435964035,5
06-2018,-0.5431162125399023,5
07-2018,-1.9754355732823772,5
08-2018,-3.5100103367195787,5
09-2018,-4.395479702529144,5
10-2018,4.234447427734577,5
11-2018,-4.3802629697711275,5
12-2018,-2.127322492475695,5
01-2019,-1.1538556596944893,5
02-2019,-0.7777500082482174,5
03-2019,-1.326602054996707,5
04-2019,-0.7780846359381461,5
05-2019,0.4642285875344405,5
06-2019,-2.2422306747484546,5
02-2012,-0.5863350599830242,6
03-2012,3.2437277363863593,6
04-2012,-6.3974186661348025,6
05-2012,1.018440650537422,6
06-2012,2.0113403722865644,6
07-2012,-11.028557491422497,6
08-2012,-3.8285323735329797,6
09-2012,1.926125108342822,6
10-2012,3.0974676938376997,6
11-2012,0.7959246806851159,6
12-2012,0.42752857746268674,6
01-2013,31.03360036123276,6
02-2013,2.8379525051490315,6
03-2013,-0.3849888767057014,6
04-2013,0.26141706528326975,6
05-2013,-0.5116043181334942,6
06-2013,2.6279728983691326,6
07-2013,6.631662616925044,6
08-2013,0.2988502574563642,6
09-2013,17.0648336945326,6
10-2013,0.8184622924260178,6
11-2013,-1.213593388111937,6
12-2013,0.17939898214053906,6
01-2014,3.912611421834204,6
02-2014,-1.4031115370216256,6
03-2014,11.685792507966624,6
04-2014,3.782609950547497,6
05-2014,-11.537960867711998,6
06-2014,-1.2928387477907521,6
07-2014,-4.492717934640772,6
08-2014,-1.2635144415973594,6
09-2014,-11.401903609423155,6
10-2014,-1.7250604268328553,6
11-2014,1.525171098846677,6
12-2014,-2.7216290457877643,6
01-2015,-0.3057859446028453,6
02-2015,1.1793283979028704,6
03-2015,5.44326042545047,6
04-2015,-4.71618442728025,6
05-2015,0.8297419295789603,6
06-2015,-0.5302290450670918,6
07-2015,-0.39782294244183053,6
08-2015,-0.7820453792410481,6
09-2015,-1.2780008269248082,6
10-2015,-1.5171312948655644,6
11-2015,-1.3572596561634838,6
12-2015,-1.3470767565491255,6
01-2016,0.16868319333185922,6
02-2016,0.6779697998402143,6
03-2016,-8.283918543704576,6
04-2016,-1.0164704152678168,6
05-2016,9.34203119731479,6
06-2016,-6.0448923995689885,6
07-2016,-2.066984329147544,6
08-2016,0.4440832399156312,6
09-2016,-0.30907681047920726,6
10-2016,5.09731328790165,6
11-2016,-3.1646834506797354,6
12-2016,17.776051478235345,6
01-2017,2.2087341899495225,6
02-2017,-4.4506741120991915,6
03-2017,2.8896755416547397,6
04-2017,-6.239657167491537,6
05-2017,-3.671567724355063,6
03-2013,-6.179730367961593,7
04-2013,-5.668018063822599,7
05-2013,-5.3658970407737705,7
06-2013,-5.181926523169567,7
07-2013,-5.466508181848285,7
08-2013,-5.66244147144441,7
09-2013,-5.444530657255378,7
10-2013,-7.062745062581524,7
11-2013,-5.2335187086119,7
12-2013,-5.448595682078134,7
01-2014,-4.370412109306238,7
02-2014,-7.087014686150524,7
03-2014,-4.722277020952965,7
04-2014,-5.843842404577671,7
05-2014,-5.170935608781627,7
06-2014,-7.049989936718001,7
07-2014,-5.855497016154448,7
08-2014,-5.236157877696181,7
09-2014,-4.623198443226988,7
10-2014,-5.242071148430516,7
11-2014,-5.484712290315974,7
12-2014,-8.243132475159804,7
01-2015,-4.126561340380624,7
02-2015,-4.0648089876902,7
03-2015,-3.0591701773934963,7
04-2015,-6.315328914253996,7
05-2015,-3.9798138360353947,7
06-2015,-5.486139405441315,7
07-2015,-4.537438718051136,7
08-2015,-5.342591764184533,7
09-2015,-5.734250350600803,7
10-2015,-5.609788843273503,7
11-2015,-5.240514937201603,7
12-2015,-4.33662774073181,7
01-2016,-4.827761495679862,7
02-2016,-5.429170128242388,7
03-2016,-5.431333794700443,7
04-2016,-5.285502307926541,7
05-2016,-5.438041768098488,7
06-2016,-5.636251439139878,7
07-2016,-6.414172260427451,7
08-2016,-6.308733932940637,7
09-2016,-4.823585203448139,7
10-2016,-6.007850382179253,7
11-2016,-8.633528286377356,7
12-2016,-7.848780516950331,7
01-2017,-4.349232146026386,7
02-2017,-6.517377104194392,7
03-2017,-5.410583148149515,7
04-2017,-5.509739151154314,7
05-2017,-5.396034005171159,7
06-2017,-4.977570058717158,7
07-2017,-6.235102943626465,7
08-2017,-3.5052518645942614,7
09-2017,-5.123783708473647,7
10-2017,-5.6723259377120385,7
11-2017,-5.720342544814413,7
12-2017,-4.882494275313615,7
01-2018,-5.3901311323761165,7
02-2018,-5.34836174558176,7
03-2018,-4.496492300721995,7
04-2018,-7.208934823247024,7
05-2018,-8.088398948071433,7
06-2018,-6.699526676153616,7
07-2018,-5.590525346401765,7
08-2018,-4.980572750154979,7
09-2018,-4.252746210396351,7
10-2018,-5.8749321305276,7
11-2018,-5.173043025422948,7
12-2018,-5.311533527768193,7
01-2019,-5.196048403578168,7
02-2019,-5.46151831455923,7
03-2019,-8.018907908550167,7
04-2019,-6.638840397327715,7
05-2019,-6.121070013255142,7
06-2019,-6.4331092268622925,7
07-2019,-5.728249239981372,7
08-2019,-5.384551158294784,7
09-2019,-3.885394772218617,7
10-2019,-6.189455132041233,7
11-2019,-6.728082915169229,7
12-2019,-6.623633781443806,7
06-2010,5.585296336000834,8
07-2010,5.711102376169105,8
08-2010,8.443621889830244,8
09-2010,6.877930660851611,8
10-2010,7.432997016161282,8
11-2010,3.6654077055375014,8
12-2010,7.138713071650912,8
01-2011,8.22533066101703,8
02-2011,12.78864268257312,8
03-2011,0.44643487981676877,8
04-2011,4.652123960684985,8
05-2011,-3.0307504432132726,8
06-2011,6.933801753758397,8
07-2011,3.5174054040909155,8
08-2011,10.788027177043915,8
09-2011,5.134011933388782,8
10-2011,4.27509574161208,8
11-2011,6.522362251507416,8
12-2011,5.827184894791367,8
01-2012,9.245767400300116,8
02-2012,-0.4907536310829972,8
03-2012,5.4490096399692645,8
04-2012,4.642623374320385,8
05-2012,6.478332161417818,8
06-2012,2.8558064108478876,8
07-2012,2.7866241366314375,8
08-2012,12.134377393185705,8
09-2012,2.5830301049742213,8
10-2012,7.891943408538383,8
11-2012,3.852980464225104,8
12-2012,2.455558225846808,8
01-2013,14.26781694358532,8
02-2013,4.681948944698889,8
03-2013,5.00724125109607,8
04-2013,10.122851869896792,8
05-2013,5.874497666403594,8
06-2013,5.232235474597491,8
07-2013,-0.5227880130615761,8
08-2013,7.050131331185762,8
09-2013,5.292779264469493,8
10-2013,4.705271890127091,8
11-2013,10.39910045158489,8
12-2013,4.991143793076668,8
01-2014,2.986125308998456,8
02-2014,1.0372338795473586,8
03-2014,4.809840000559508,8
04-2014,5.798781407037311,8
05-2014,3.834447578187657,8
06-2014,6.475173492440427,8
07-2014,5.109797416973056,8
08-2014,4.474604563384986,8
09-2014,4.315271595604837,8
10-2014,1.2836636346858241,8
11-2014,5.563501994670797,8
12-2014,8.59332553199889,8
01-2015,0.7967641015628608,8
02-2015,7.753781107798588,8
03-2015,7.3859209867246856,8
04-2015,4.7942444463924465,8
05-2015,9.389673423974056,8
06-2015,0.6889134381490392,8
07-2015,-0.7369163607723452,8
08-2015,6.53729649907895,8
09-2015,-1.6411661054834745,8
10-2015,-3.0425314677819095,8
11-2015,0.14378424224516984,8
12-2015,5.218166199866758,8
01-2016,7.654000938986169,8
09-2011,-6.205267422419051,9
10-2011,6.042410269428864,9
11-2011,-23.597506627503076,9
12-2011,-37.10585109723738,9
01-2012,1.206428521515408,9
02-2012,6.214396322364598,9
03-2012,-0.11010082629810092,9
04-2012,0.5748859852067535,9
05-2012,-17.074381212676588,9
06-2012,-8.981816167812948,9
07-2012,-3.3234940076957633,9
08-2012,-2.093822040651361,9
09-2012,8.824293929601376,9
10-2012,9.400132363397502,9
11-2012,0.6453691518115026,9
12-2012,1.8034034013456495,9
01-2013,1.1554552553962623,9
02-2013,28.743832445411407,9
03-2013,7.606278029678148,9
04-2013,4.070756553289262,9
05-2013,-25.331795883559895,9
06-2013,20.755914666008753,9
07-2013,-12.19912869350476,9
08-2013,1.9319667395395004,9
09-2013,-9.24035381142982,9
10-2013,-6.389195866254859,9
11-2013,-25.025737637897393,9
12-2013,15.335735814257943,9
01-2014,-18.956697732959324,9
02-2014,7.640340467853894,9
03-2014,5.290964571043052,9
04-2014,10.28053191586369,9
05-2014,5.660228710474772,9
06-2014,7.6256966548638765,9
07-2014,27.5712382035187,9
08-2014,-2.182471315154301,9
09-2014,-1.762137899529486,9
10-2014,-10.877844843787546,9
11-2014,6.588222063506922,9
12-2014,8.83300429509575,9
01-2015,-19.177418176124363,9
02-2015,14.893642016795603,9
03-2015,-6.746272460339544,9
04-2015,-6.849423880615245,9
05-2015,-5.338767667568363,9
06-2015,5.4527816172742085,9
07-2015,20.925454955985554,9
08-2015,18.368319128601478,9
09-2015,-38.64673726957508,9
10-2015,17.225279176724406,9
11-2015,-17.477567713667227,9
12-2015,2.1841716529876223,9
01-2016,13.604774328758786,9
02-2016,-5.804987429994267,9
03-2016,5.5589869059499115,9
04-2016,-1.5286400026771272,9
05-2016,2.7385643694854584,9
06-2016,-12.46829339705689,9
07-2016,0.7611886911979762,9
08-2016,4.573717305479727,9
09-2016,6.354065099655787,9
10-2016,12.400451090646822,9
11-2016,-9.499655846050764,9
12-2016,-36.419246360904204,9
01-2017,1.868973676527939,9
03-2011,-0.6229701918266914,10
04-2011,-2.338541594690571,10
05-2011,-3.3988928609808475,10
06-2011,-1.848926196503013,10
07-2011,-5.5449652079933305,10
08-2011,-2.681003585340308,10
09-2011,-1.5542920129323934,10
10-2011,-1.074517601556727,10
11-2011,-3.338954901145362,10
12-2011,-2.099039380062757,10
01-2012,-3.747789974698555,10
02-2012,1.0054493340552217,10
03-2012,2.437339926042559,10
04-2012,-2.3218842703148326,10
05-2012,-0.12479296662992523,10
06-2012,-2.7569886834397797,10
07-2012,0.14206418978466795,10
08-2012,-0.9143495373064263,10
09-2012,0.5562018514467013,10
10-2012,-2.4759001494486164,10
11-2012,-2.0063183382179504,10
12-2012,-0.7610681778568018,10
01-2013,-1.399884121787934,10
02-2013,3.316433177901711,10
03-2013,-1.560444520209915,10
04-2013,-6.399457123947658,10
05-2013,-2.3044678631980733,10
06-2013,-1.6456598684761583,10
07-2013,1.7633889354844632,10
08-2013,-2.165893393904635,10
09-2013,-5.586896577989087,10
10-2013,3.0303603780017188,10
11-2013,-2.731087029856269,10
12-2013,-2.816172785583159,10
01-2014,-0.5286635999952485,10
02-2014,-2.3737550481118554,10
03-2014,-3.8685881304072156,10
04-2014,0.1297906117873282,10
05-2014,-1.8614317627648227,10
06-2014,-7.205539220447966,10
07-2014,-7.637176743834006,10
08-2014,-2.2182591770615923,10
09-2014,-1.6409003550476353,10
10-2014,-1.4151530480336518,10
11-2014,-8.626675158501147,10
12-2014,-3.9104921959289283,10
01-2015,-2.3778865635718645,10
02-2015,-2.2632115355721827,10
03-2015,-1.1587261654268364,10
04-2015,-4.4616514246486805,10
05-2015,-3.201152999384743,10
06-2015,-2.0178394891487907,10
07-2015,-1.4749033507899314,10
08-2015,-3.3803168351279744,10
09-2015,-2.2608751986994355,10
10-2015,-1.9022499642925408,10
11-2015,-1.639802336785242,10
12-2015,-2.0318592496920624,10
01-2016,-2.204617193433763,10
02-2016,-1.4335636565831118,10
03-2016,-3.4633643579534885,10
04-2016,-1.466342091387195,10
05-2016,-1.9174368568208267,10
06-2016,-5.0401595138720525,10
07-2016,-2.336586151531767,10
08-2016,0.7208690655953225,10
09-2016,-2.93821011461326,10
10-2016,-1.8066402169090434,10
11-2016,-2.8868878773681774,10
12-2016,-2.823105025921692,10
01-2017,-0.9571389365816458,10
02-2017,-4.746441035301812,10
02-2011,-0.17793192313010361,11
03-2011,1.8122449451945306,11
04-2011,-0.34217957799919785,11
05-2011,-1.5828097832962824,11
06-2011,-1.6114858494303006,11
07-2011,0.7099568109482107,11
08-2011,4.234457643046632,11
09-2011,0.28185518807942594,11
10-2011,-1.2285196798344695,11
11-2011,1.259611335593585,11
12-2011,0.4367641843742588,11
01-2012,-2.90051587700135,11
02-2012,1.3772273996249822,11
03-2012,2.3661234118952956,11
04-2012,-0.11904511988930702,11
05-2012,2.10450040291642,11
06-2012,-0.3369988506660437,11
07-2012,0.03447636868467131,11
08-2012,-0.3626887483101808,11
09-2012,-0.04208682296369935,11
10-2012,-4.195084796182122,11
11-2012,-0.08988912217457813,11
12-2012,4.126484054874777,11
01-2013,-3.276188072767793,11
02-2013,0.8166310139082821,11
03-2013,-0.6028922657147473,11
04-2013,3.018378131076002,11
05-2013,0.472511355864055,11
06-2013,0.029251334552079095,11
07-2013,-1.0264879901418449,11
08-2013,1.4932527862973841,11
09-2013,-2.0297096550622524,11
10-2013,-5.790183279035582,11
11-2013,-0.3288649859123879,11
12-2013,-1.279487606520675,11
01-2014,-0.23073789580312315,11
02-2014,-1.1165205181483235,11
03-2014,0.745964484905835,11
04-2014,1.735893486057697,11
05-2014,-1.0439320388412527,11
06-2014,3.758165614140609,11
07-2014,-0.34709189092978915,11
08-2014,1.4274247436601404,11
09-2014,-1.7745883911822598,11
10-2014,1.5690469232292932,11
11-2014,0.5397379394398346,11
12-2014,-0.06401287468357887,11
01-2015,1.9911258922622694,11
02-2015,-0.2455950090568108,11
03-2015,-0.1290877233866084,11
04-2015,-0.3097479872635181,11
05-2015,1.1715179367049708,11
06-2015,3.265586036234112,11
07-2015,-0.27590793295392957,11
08-2015,-0.5677624060319955,11
09-2015,0.431096543344519,11
10-2015,0.6052417738588812,11
11-2015,-0.6472959260906792,11
12-2015,-1.1601253279033037,11
01-2016,-0.7525340894164266,11
02-2016,-0.17207342855615393,11
03-2016,0.39453186016922137,11
04-2016,0.5967664941603027,11
05-2016,-5.475970985692659,11
06-2016,0.591060936760367,11
07-2016,-1.0962247299759158,11
08-2016,1.083541483700328,11
09-2016,-1.6848361700648034,11
10-2016,-1.121211065411889,11
11-2016,-2.9615499543107555,11
12-2016,3.2894305707405684,11
01-2017,0.24161503101834136,11
02-2017,-2.828402714347506,11
03-2017,0.31117075114844117,11
04-2017,-2.5776195453584374,11
05-2017,-1.4973842422365982,11
06-2017,-1.0795410732515291,11
07-2017,2.667246091315565,11
08-2017,2.377950978915507,11
09-2017,-4.036075620680564,11
10-2017,-1.1656737580763499,11
11-2017,2.688051509942846,11
12-2017,-0.8643035002457116,11
01-2018,-2.1941551531067773,11
02-2018,-3.27751112879417,11
03-2018,-0.643793433327932,11
04-2018,-0.5418389130500619,11
02-2011,10.72128907518806,12
03-2011,16.476289086213434,12
04-2011,8.214345302685913,12
05-2011,19.096211411190467,12
06-2011,-7.899417303787073,12
07-2011,3.7320070986881584,12
08-2011,8.838790617196983,12
